3455510570;38.75341;-9.197402;-0.1605249;0.6763747
3707790813;38.74574;-9.197946;-0.1605344;0.6762408
3721564275;38.74582;-9.19794;-0.1605343;0.6762421
3894989907;38.7487;-9.199045;-0.1605536;0.6762923
3977243848;38.74623;-9.203545;-0.1606322;0.6762493
4070498934;38.7483;-9.206475;-0.1606833;0.6762854
4070498942;38.7481;-9.207229;-0.1606965;0.6762819
4137601674;38.7537;-9.196115;-0.1605025;0.6763797
4137601675;38.75389;-9.196175;-0.1605035;0.676383
4137601676;38.75414;-9.195822;-0.1604974;0.6763874
4150371969;38.75127;-9.19751;-0.1605268;0.6763372
4150371970;38.75136;-9.197362;-0.1605242;0.6763389
4150371971;38.75219;-9.196463;-0.1605086;0.6763534
4150371972;38.75223;-9.194462;-0.1604736;0.676354
4150371973;38.75232;-9.194207;-0.1604692;0.6763555
4150371974;38.75243;-9.195911;-0.1604989;0.6763576
4286419890;38.75237;-9.202613;-0.1606159;0.6763564
4286419891;38.75326;-9.206566;-0.1606849;0.6763719
4286419892;38.75387;-9.20213;-0.1606075;0.6763826
4286419893;38.75407;-9.206083;-0.1606765;0.6763862
4286419894;38.75494;-9.202393;-0.160612;0.6764013
4286419895;38.75498;-9.202537;-0.1606146;0.676402
4286419896;38.75537;-9.204582;-0.1606503;0.6764088
4286419898;38.75565;-9.202808;-0.1606193;0.6764137
4286419902;38.75637;-9.203098;-0.1606244;0.6764263
4453671554;38.75447;-9.199779;-0.1605664;0.6763931
4453671555;38.75412;-9.198977;-0.1605524;0.676387
4453671556;38.75378;-9.198171;-0.1605384;0.6763811
4453671557;38.75401;-9.198024;-0.1605358;0.676385
4453671558;38.75297;-9.198739;-0.1605483;0.6763669
4453671559;38.753;-9.198714;-0.1605479;0.6763675
4453671560;38.75338;-9.19953;-0.1605621;0.676374
4453672396;38.75399;-9.19748;-0.1605263;0.6763847
4453672398;38.75401;-9.197512;-0.1605269;0.676385
4453672399;38.75397;-9.197432;-0.1605255;0.6763844
4453672400;38.75398;-9.197386;-0.1605247;0.6763845
4453672401;38.75399;-9.197343;-0.1605239;0.6763847
4453672402;38.75401;-9.197308;-0.1605233;0.676385
4453672403;38.75404;-9.197283;-0.1605229;0.6763856
4453672404;38.75407;-9.197272;-0.1605227;0.6763862
